"No.","Time","Source","Destination","Protocol","Length","Info"
"772","2.560381701","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=491131 Win=62815 Len=0"
"773","2.560383386","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=551226 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"774","2.560389426","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=492491 Win=61455 Len=0"
"775","2.560391793","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=552586 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"776","2.560396490","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=493851 Win=60095 Len=0"
"777","2.560404405","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=495211 Win=58735 Len=0"
"778","2.560411659","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=496571 Win=57375 Len=0"
"779","2.560418613","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=497931 Win=56015 Len=0"
"780","2.560425396","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=499291 Win=64175 Len=0"
"781","2.560433361","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=500651 Win=64175 Len=0"
"782","2.560448142","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=553946 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"783","2.560451667","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=502011 Win=62815 Len=0"
"784","2.560457400","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=555306 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"785","2.560460324","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=503371 Win=64175 Len=0"
"786","2.560464523","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=556666 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"787","2.560467337","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=504731 Win=62815 Len=0"
"788","2.560470976","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=558026 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"789","2.560487296","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=506091 Win=64175 Len=0"
"790","2.560492326","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=507451 Win=62815 Len=0"
"791","2.560494441","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=559386 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"792","2.560497025","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=508811 Win=64175 Len=0"
"793","2.560501744","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=510171 Win=62815 Len=0"
"794","2.560502847","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=560746 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"795","2.560506363","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=511531 Win=61455 Len=0"
"796","2.560510202","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=562106 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"797","2.560512865","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=512891 Win=60095 Len=0"
"798","2.560519198","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=514251 Win=58735 Len=0"
"799","2.560534136","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=515611 Win=57375 Len=0"
"800","2.560559227","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=563466 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"801","2.560564226","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=564826 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"802","2.560569276","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=566186 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"803","2.560570757","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=516971 Win=64175 Len=0"
"804","2.560575366","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=518331 Win=62815 Len=0"
"805","2.560576149","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=567546 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"806","2.560580005","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=519691 Win=61455 Len=0"
"807","2.560582822","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=568906 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"808","2.560590247","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=570266 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"809","2.560594866","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=571626 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"810","2.560622730","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=572986 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"811","2.560628000","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=574346 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"812","2.560632508","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=575706 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"813","2.560636837","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=577066 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"814","2.560641356","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=578426 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"815","2.560643899","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=521051 Win=64175 Len=0"
"816","2.560645874","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=579786 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"817","2.560648668","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=522411 Win=62815 Len=0"
"818","2.560661835","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=581146 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"819","2.560664328","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=523771 Win=61455 Len=0"
"820","2.560668027","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=582506 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"821","2.560694767","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=525131 Win=64175 Len=0"
"822","2.560702284","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=583866 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"823","2.560704176","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=526491 Win=62815 Len=0"
"824","2.560710177","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=527851 Win=61455 Len=0"
"825","2.560716590","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=529211 Win=60095 Len=0"
"826","2.560722732","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=530571 Win=64175 Len=0"
"827","2.560742249","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=531931 Win=64175 Len=0"
"828","2.560745557","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=585226 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"829","2.560751748","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=533291 Win=62815 Len=0"
"830","2.560754094","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=586586 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"831","2.560758411","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=534651 Win=61455 Len=0"
"832","2.560761458","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=587946 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"833","2.560812848","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=589306 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"834","2.560818739","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=590666 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"835","2.560823218","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=592026 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"836","2.560841934","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=593386 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"837","2.560846603","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=594746 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"838","2.561010398","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=536011 Win=64175 Len=0"
"839","2.561041018","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=537371 Win=62815 Len=0"
"840","2.561048512","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=537626 Win=62560 Len=0"
"841","2.561057740","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=538986 Win=61200 Len=0"
"842","2.561064233","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=540346 Win=59840 Len=0"
"843","2.561119050","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=596106 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"844","2.561119930","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=541706 Win=58480 Len=0"
"845","2.561138859","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=597466 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"846","2.561143828","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=598826 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"847","2.561885522","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=543066 Win=64175 Len=0"
"848","2.561908927","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=544426 Win=62815 Len=0"
"849","2.561915520","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=545786 Win=61455 Len=0"
"850","2.561920991","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=547146 Win=60095 Len=0"
"851","2.561933615","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=548506 Win=58735 Len=0"
"852","2.561939436","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=549866 Win=57375 Len=0"
"853","2.561944226","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=551226 Win=56015 Len=0"
"854","2.561950217","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=552586 Win=64175 Len=0"
"855","2.561955097","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=553946 Win=62815 Len=0"
"856","2.561959776","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=555306 Win=61455 Len=0"
"857","2.561964505","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=556666 Win=60095 Len=0"
"858","2.561970837","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=558026 Win=58735 Len=0"
"859","2.561976288","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=559386 Win=57375 Len=0"
"860","2.561980977","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=560746 Win=56015 Len=0"
"861","2.561985756","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=562106 Win=54655 Len=0"
"862","2.561990385","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#1] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=54655 Len=0"
"863","2.561995114","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#2] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=54655 Len=0"
"864","2.561997840","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=600186 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"865","2.561999803","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#3] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=54655 Len=0"
"866","2.562004643","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#4] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=54655 Len=0"
"867","2.562008410","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=601546 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"868","2.562010143","10.1.0.2","10.0.0.1","TCP","82","[TCP Window Update] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"869","2.562016295","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=602906 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"870","2.562025122","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#5] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"871","2.562033980","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=604266 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"872","2.562038708","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#6] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"873","2.562039590","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=605626 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"874","2.562043538","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#7] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"875","2.562044330","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=606986 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"876","2.562048628","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#8] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"877","2.562049149","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=608346 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"878","2.562053317","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#9] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"879","2.562054028","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=609706 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"880","2.562058728","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=611066 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"881","2.562063447","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=612426 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"882","2.562063827","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#10] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"883","2.562068026","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=613786 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"884","2.562072554","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=615146 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"885","2.562073696","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#11] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"886","2.562077314","10.0.0.1","10.1.0.2","TCP","337","36011  >  9999 [ACK] Seq=616506 Ack=1 Win=65535 Len=255 [TCP segment of a reassembled PDU]"
"887","2.562507336","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#12] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"888","2.562523757","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#13] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"889","2.562529549","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#14] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"890","2.562534468","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#15] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"891","2.562539418","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#16] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"892","2.562550098","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#17] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"893","2.562555599","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#18] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"894","2.562570668","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#19] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"895","2.562575407","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#20] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"896","2.562580457","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#21] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"897","2.562596628","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#22] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"898","2.562601738","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#23] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"899","2.562608040","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#24] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"900","2.562619693","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#25] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"901","2.562635183","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#26] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"902","2.562640573","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#27] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"903","2.562653649","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#28] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"904","2.562659751","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#29] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"905","2.562664780","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#30] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"906","2.562670832","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#31] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"907","2.562683426","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#32] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"908","2.562689538","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#33] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"909","2.562702824","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#34] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"910","2.562707944","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#35] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"911","2.562712863","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#36] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"912","2.562769243","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#37] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"913","2.562795784","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 861#38] 9999  >  36011 [ACK] Seq=1 Ack=562106 Win=65535 Len=0"
"914","3.557097524","10.0.0.1","10.1.0.2","TCP","1442","[TCP Retransmission] 36011  >  9999 [ACK] Seq=562106 Ack=1 Win=65535 Len=1360"
"915","3.557522556","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=563466 Win=64175 Len=0"
"916","3.557645033","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=616761 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"917","3.557674971","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=618121 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"918","3.557681223","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=619481 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"919","3.557686153","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=620841 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"920","3.557690702","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=622201 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"921","3.557695040","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=623561 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"922","3.557699499","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=624921 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"923","3.557704088","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=626281 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"924","3.558002575","10.1.0.2","10.0.0.1","TCP","82","[TCP Window Update] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"925","3.558030900","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#1] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"926","3.558037473","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#2] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"927","3.558044286","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#3] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"928","3.558051160","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#4] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"929","3.558057532","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#5] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"930","3.558063844","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#6] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"931","3.558070116","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 915#7] 9999  >  36011 [ACK] Seq=1 Ack=563466 Win=65535 Len=0"
"932","4.557329488","10.0.0.1","10.1.0.2","TCP","1442","[TCP Retransmission] 36011  >  9999 [ACK] Seq=563466 Ack=1 Win=65535 Len=1360"
"933","4.557878098","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=627641 Win=1360 Len=0"
"934","4.558000497","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=627641 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"935","4.558327417","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=629001 Win=64175 Len=0"
"936","4.558417368","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=629001 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"937","4.558434331","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=630361 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"938","4.558439541","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=631721 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"939","4.558444220","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=633081 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"940","4.558448608","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=634441 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"941","4.558452857","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=635801 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"942","4.558457185","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=637161 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"943","4.558474689","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=638521 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
